strike,dip,rake,weighted_misfit,misfit_fraction,polarity_errors
138.0,78.0,-40.0,0.0,0.0,0
138.0,78.0,-38.0,0.0,0.0,0
138.0,78.0,-36.0,0.0,0.0,0
138.0,78.0,-34.0,0.0,0.0,0
138.0,80.0,-40.0,0.0,0.0,0
138.0,80.0,-38.0,0.0,0.0,0
138.0,80.0,-36.0,0.0,0.0,0
138.0,80.0,-34.0,0.0,0.0,0
138.0,82.0,-42.0,0.0,0.0,0
138.0,82.0,-40.0,0.0,0.0,0
138.0,82.0,-38.0,0.0,0.0,0
138.0,82.0,-36.0,0.0,0.0,0
138.0,82.0,-34.0,0.0,0.0,0
138.0,84.0,-42.0,0.0,0.0,0
138.0,84.0,-40.0,0.0,0.0,0
138.0,84.0,-38.0,0.0,0.0,0
138.0,84.0,-36.0,0.0,0.0,0
138.0,84.0,-34.0,0.0,0.0,0
138.0,86.0,-42.0,0.0,0.0,0
138.0,86.0,-40.0,0.0,0.0,0
138.0,86.0,-38.0,0.0,0.0,0
138.0,86.0,-36.0,0.0,0.0,0
138.0,88.0,-42.0,0.0,0.0,0
138.0,88.0,-40.0,0.0,0.0,0
138.0,88.0,-38.0,0.0,0.0,0
138.0,88.0,-36.0,0.0,0.0,0
138.0,90.0,-42.0,0.0,0.0,0
138.0,90.0,-40.0,0.0,0.0,0
138.0,90.0,-38.0,0.0,0.0,0
138.0,90.0,-36.0,0.0,0.0,0
140.0,68.0,-30.0,0.0,0.0,0
140.0,70.0,-30.0,0.0,0.0,0
140.0,74.0,-40.0,0.0,0.0,0
140.0,74.0,-38.0,0.0,0.0,0
140.0,74.0,-36.0,0.0,0.0,0
140.0,74.0,-34.0,0.0,0.0,0
140.0,74.0,-32.0,0.0,0.0,0
140.0,76.0,-40.0,0.0,0.0,0
140.0,76.0,-38.0,0.0,0.0,0
140.0,76.0,-36.0,0.0,0.0,0
140.0,76.0,-34.0,0.0,0.0,0
140.0,76.0,-32.0,0.0,0.0,0
140.0,78.0,-40.0,0.0,0.0,0
140.0,78.0,-38.0,0.0,0.0,0
140.0,78.0,-36.0,0.0,0.0,0
140.0,78.0,-34.0,0.0,0.0,0
140.0,78.0,-32.0,0.0,0.0,0
140.0,80.0,-40.0,0.0,0.0,0
140.0,80.0,-38.0,0.0,0.0,0
140.0,80.0,-36.0,0.0,0.0,0
140.0,80.0,-34.0,0.0,0.0,0
140.0,80.0,-32.0,0.0,0.0,0
140.0,82.0,-40.0,0.0,0.0,0
140.0,82.0,-38.0,0.0,0.0,0
140.0,82.0,-36.0,0.0,0.0,0
140.0,82.0,-34.0,0.0,0.0,0
140.0,84.0,-40.0,0.0,0.0,0
140.0,84.0,-38.0,0.0,0.0,0
140.0,84.0,-36.0,0.0,0.0,0
140.0,84.0,-34.0,0.0,0.0,0
140.0,86.0,-42.0,0.0,0.0,0
140.0,86.0,-40.0,0.0,0.0,0
140.0,86.0,-38.0,0.0,0.0,0
140.0,86.0,-36.0,0.0,0.0,0
140.0,86.0,-34.0,0.0,0.0,0
140.0,88.0,-42.0,0.0,0.0,0
140.0,88.0,-40.0,0.0,0.0,0
140.0,88.0,-38.0,0.0,0.0,0
140.0,88.0,-36.0,0.0,0.0,0
140.0,88.0,-34.0,0.0,0.0,0
140.0,90.0,-42.0,0.0,0.0,0
140.0,90.0,-40.0,0.0,0.0,0
140.0,90.0,-38.0,0.0,0.0,0
140.0,90.0,-36.0,0.0,0.0,0
142.0,68.0,-30.0,0.0,0.0,0
142.0,70.0,-30.0,0.0,0.0,0
142.0,72.0,-30.0,0.0,0.0,0
142.0,74.0,-38.0,0.0,0.0,0
142.0,74.0,-36.0,0.0,0.0,0
142.0,74.0,-34.0,0.0,0.0,0
142.0,74.0,-32.0,0.0,0.0,0
142.0,74.0,-30.0,0.0,0.0,0
142.0,76.0,-40.0,0.0,0.0,0
142.0,76.0,-38.0,0.0,0.0,0
142.0,76.0,-36.0,0.0,0.0,0
142.0,76.0,-34.0,0.0,0.0,0
142.0,76.0,-32.0,0.0,0.0,0
142.0,76.0,-30.0,0.0,0.0,0
142.0,78.0,-40.0,0.0,0.0,0
142.0,78.0,-38.0,0.0,0.0,0
142.0,78.0,-36.0,0.0,0.0,0
142.0,78.0,-34.0,0.0,0.0,0
142.0,78.0,-32.0,0.0,0.0,0
142.0,80.0,-40.0,0.0,0.0,0
142.0,80.0,-38.0,0.0,0.0,0
142.0,80.0,-36.0,0.0,0.0,0
142.0,80.0,-34.0,0.0,0.0,0
142.0,80.0,-32.0,0.0,0.0,0
142.0,82.0,-40.0,0.0,0.0,0
142.0,82.0,-38.0,0.0,0.0,0
142.0,82.0,-36.0,0.0,0.0,0
142.0,82.0,-34.0,0.0,0.0,0
142.0,82.0,-32.0,0.0,0.0,0
142.0,84.0,-40.0,0.0,0.0,0
142.0,84.0,-38.0,0.0,0.0,0
142.0,84.0,-36.0,0.0,0.0,0
142.0,84.0,-34.0,0.0,0.0,0
142.0,84.0,-32.0,0.0,0.0,0
142.0,86.0,-40.0,0.0,0.0,0
142.0,86.0,-38.0,0.0,0.0,0
142.0,86.0,-36.0,0.0,0.0,0
142.0,86.0,-34.0,0.0,0.0,0
142.0,88.0,-40.0,0.0,0.0,0
142.0,88.0,-38.0,0.0,0.0,0
142.0,88.0,-36.0,0.0,0.0,0
142.0,88.0,-34.0,0.0,0.0,0
142.0,90.0,-42.0,0.0,0.0,0
142.0,90.0,-40.0,0.0,0.0,0
142.0,90.0,-38.0,0.0,0.0,0
142.0,90.0,-36.0,0.0,0.0,0
142.0,90.0,-34.0,0.0,0.0,0
144.0,52.0,-40.0,0.0,0.0,0
144.0,54.0,-46.0,0.0,0.0,0
144.0,54.0,-44.0,0.0,0.0,0
144.0,54.0,-42.0,0.0,0.0,0
144.0,54.0,-40.0,0.0,0.0,0
144.0,56.0,-54.0,0.0,0.0,0
144.0,56.0,-52.0,0.0,0.0,0
144.0,56.0,-50.0,0.0,0.0,0
144.0,56.0,-48.0,0.0,0.0,0
144.0,56.0,-46.0,0.0,0.0,0
144.0,56.0,-44.0,0.0,0.0,0
144.0,56.0,-42.0,0.0,0.0,0
144.0,56.0,-40.0,0.0,0.0,0
144.0,58.0,-54.0,0.0,0.0,0
144.0,58.0,-52.0,0.0,0.0,0
144.0,58.0,-50.0,0.0,0.0,0
144.0,58.0,-48.0,0.0,0.0,0
144.0,58.0,-46.0,0.0,0.0,0
144.0,58.0,-44.0,0.0,0.0,0
144.0,58.0,-42.0,0.0,0.0,0
144.0,58.0,-40.0,0.0,0.0,0
144.0,60.0,-52.0,0.0,0.0,0
144.0,60.0,-50.0,0.0,0.0,0
144.0,60.0,-48.0,0.0,0.0,0
144.0,60.0,-46.0,0.0,0.0,0
144.0,60.0,-44.0,0.0,0.0,0
144.0,60.0,-42.0,0.0,0.0,0
144.0,60.0,-40.0,0.0,0.0,0
144.0,62.0,-52.0,0.0,0.0,0
144.0,62.0,-50.0,0.0,0.0,0
144.0,62.0,-48.0,0.0,0.0,0
144.0,62.0,-46.0,0.0,0.0,0
144.0,62.0,-44.0,0.0,0.0,0
144.0,62.0,-42.0,0.0,0.0,0
144.0,62.0,-40.0,0.0,0.0,0
144.0,64.0,-38.0,0.0,0.0,0
144.0,64.0,-36.0,0.0,0.0,0
144.0,64.0,-34.0,0.0,0.0,0
144.0,64.0,-32.0,0.0,0.0,0
144.0,66.0,-38.0,0.0,0.0,0
144.0,66.0,-36.0,0.0,0.0,0
144.0,66.0,-34.0,0.0,0.0,0
144.0,66.0,-32.0,0.0,0.0,0
144.0,68.0,-38.0,0.0,0.0,0
144.0,68.0,-36.0,0.0,0.0,0
144.0,68.0,-34.0,0.0,0.0,0
144.0,68.0,-32.0,0.0,0.0,0
144.0,70.0,-38.0,0.0,0.0,0
144.0,70.0,-36.0,0.0,0.0,0
144.0,70.0,-34.0,0.0,0.0,0
144.0,70.0,-32.0,0.0,0.0,0
144.0,72.0,-38.0,0.0,0.0,0
144.0,72.0,-36.0,0.0,0.0,0
144.0,72.0,-34.0,0.0,0.0,0
144.0,72.0,-32.0,0.0,0.0,0
146.0,54.0,-40.0,0.0,0.0,0
146.0,54.0,-38.0,0.0,0.0,0
146.0,56.0,-46.0,0.0,0.0,0
146.0,56.0,-44.0,0.0,0.0,0
146.0,56.0,-42.0,0.0,0.0,0
146.0,56.0,-40.0,0.0,0.0,0
146.0,56.0,-38.0,0.0,0.0,0
146.0,58.0,-54.0,0.0,0.0,0
146.0,58.0,-52.0,0.0,0.0,0
146.0,58.0,-50.0,0.0,0.0,0
146.0,58.0,-48.0,0.0,0.0,0
146.0,58.0,-46.0,0.0,0.0,0
146.0,58.0,-44.0,0.0,0.0,0
146.0,58.0,-42.0,0.0,0.0,0
146.0,58.0,-40.0,0.0,0.0,0
146.0,58.0,-38.0,0.0,0.0,0
146.0,60.0,-52.0,0.0,0.0,0
146.0,60.0,-50.0,0.0,0.0,0
146.0,60.0,-48.0,0.0,0.0,0
146.0,60.0,-46.0,0.0,0.0,0
146.0,60.0,-44.0,0.0,0.0,0
146.0,60.0,-42.0,0.0,0.0,0
146.0,60.0,-40.0,0.0,0.0,0
146.0,60.0,-38.0,0.0,0.0,0
146.0,62.0,-36.0,0.0,0.0,0
146.0,62.0,-34.0,0.0,0.0,0
146.0,62.0,-32.0,0.0,0.0,0
146.0,64.0,-36.0,0.0,0.0,0
146.0,64.0,-34.0,0.0,0.0,0
146.0,64.0,-32.0,0.0,0.0,0
146.0,66.0,-36.0,0.0,0.0,0
146.0,66.0,-34.0,0.0,0.0,0
146.0,66.0,-32.0,0.0,0.0,0
146.0,68.0,-36.0,0.0,0.0,0
146.0,68.0,-34.0,0.0,0.0,0
146.0,68.0,-32.0,0.0,0.0,0
146.0,70.0,-36.0,0.0,0.0,0
146.0,70.0,-34.0,0.0,0.0,0
146.0,70.0,-32.0,0.0,0.0,0
146.0,72.0,-38.0,0.0,0.0,0
146.0,72.0,-36.0,0.0,0.0,0
146.0,72.0,-34.0,0.0,0.0,0
146.0,72.0,-32.0,0.0,0.0,0
148.0,56.0,-38.0,0.0,0.0,0
148.0,58.0,-48.0,0.0,0.0,0
148.0,58.0,-46.0,0.0,0.0,0
148.0,58.0,-44.0,0.0,0.0,0
148.0,58.0,-42.0,0.0,0.0,0
148.0,58.0,-40.0,0.0,0.0,0
148.0,58.0,-38.0,0.0,0.0,0
148.0,60.0,-52.0,0.0,0.0,0
148.0,60.0,-50.0,0.0,0.0,0
148.0,60.0,-48.0,0.0,0.0,0
148.0,60.0,-46.0,0.0,0.0,0
148.0,60.0,-44.0,0.0,0.0,0
148.0,60.0,-42.0,0.0,0.0,0
148.0,60.0,-40.0,0.0,0.0,0
148.0,60.0,-38.0,0.0,0.0,0
148.0,62.0,-36.0,0.0,0.0,0
148.0,62.0,-34.0,0.0,0.0,0
148.0,62.0,-32.0,0.0,0.0,0
148.0,64.0,-36.0,0.0,0.0,0
148.0,64.0,-34.0,0.0,0.0,0
148.0,64.0,-32.0,0.0,0.0,0
148.0,66.0,-36.0,0.0,0.0,0
148.0,66.0,-34.0,0.0,0.0,0
148.0,66.0,-32.0,0.0,0.0,0
148.0,68.0,-36.0,0.0,0.0,0
148.0,68.0,-34.0,0.0,0.0,0
148.0,68.0,-32.0,0.0,0.0,0
148.0,70.0,-36.0,0.0,0.0,0
148.0,70.0,-34.0,0.0,0.0,0
148.0,70.0,-32.0,0.0,0.0,0
148.0,72.0,-36.0,0.0,0.0,0
148.0,72.0,-34.0,0.0,0.0,0
148.0,72.0,-32.0,0.0,0.0,0
150.0,58.0,-36.0,0.0,0.0,0
150.0,60.0,-34.0,0.0,0.0,0
150.0,60.0,-32.0,0.0,0.0,0
150.0,62.0,-34.0,0.0,0.0,0
150.0,62.0,-32.0,0.0,0.0,0
150.0,64.0,-34.0,0.0,0.0,0
150.0,64.0,-32.0,0.0,0.0,0
150.0,66.0,-34.0,0.0,0.0,0
150.0,66.0,-32.0,0.0,0.0,0
150.0,68.0,-34.0,0.0,0.0,0
150.0,68.0,-32.0,0.0,0.0,0
150.0,70.0,-36.0,0.0,0.0,0
150.0,70.0,-34.0,0.0,0.0,0
150.0,70.0,-32.0,0.0,0.0,0
150.0,72.0,-36.0,0.0,0.0,0
150.0,72.0,-34.0,0.0,0.0,0
150.0,72.0,-32.0,0.0,0.0,0
152.0,60.0,-32.0,0.0,0.0,0
152.0,62.0,-34.0,0.0,0.0,0
152.0,62.0,-32.0,0.0,0.0,0
152.0,64.0,-34.0,0.0,0.0,0
152.0,64.0,-32.0,0.0,0.0,0
152.0,66.0,-34.0,0.0,0.0,0
152.0,66.0,-32.0,0.0,0.0,0
152.0,68.0,-34.0,0.0,0.0,0
152.0,68.0,-32.0,0.0,0.0,0
152.0,70.0,-34.0,0.0,0.0,0
152.0,70.0,-32.0,0.0,0.0,0
152.0,72.0,-34.0,0.0,0.0,0
152.0,72.0,-32.0,0.0,0.0,0
140.0,66.0,-30.0,0.0,0.0,0
142.0,66.0,-30.0,0.0,0.0,0
144.0,64.0,-30.0,0.0,0.0,0
144.0,64.0,-28.0,0.0,0.0,0
144.0,66.0,-30.0,0.0,0.0,0
144.0,66.0,-28.0,0.0,0.0,0
144.0,68.0,-30.0,0.0,0.0,0
144.0,68.0,-28.0,0.0,0.0,0
144.0,70.0,-30.0,0.0,0.0,0
144.0,70.0,-28.0,0.0,0.0,0
144.0,72.0,-30.0,0.0,0.0,0
144.0,72.0,-28.0,0.0,0.0,0
144.0,74.0,-38.0,0.0,0.0,0
144.0,74.0,-36.0,0.0,0.0,0
144.0,74.0,-34.0,0.0,0.0,0
144.0,74.0,-32.0,0.0,0.0,0
144.0,74.0,-30.0,0.0,0.0,0
144.0,76.0,-38.0,0.0,0.0,0
144.0,76.0,-36.0,0.0,0.0,0
144.0,76.0,-34.0,0.0,0.0,0
144.0,76.0,-32.0,0.0,0.0,0
144.0,76.0,-30.0,0.0,0.0,0
144.0,78.0,-38.0,0.0,0.0,0
144.0,78.0,-36.0,0.0,0.0,0
144.0,78.0,-34.0,0.0,0.0,0
144.0,78.0,-32.0,0.0,0.0,0
144.0,78.0,-30.0,0.0,0.0,0
144.0,80.0,-38.0,0.0,0.0,0
144.0,80.0,-36.0,0.0,0.0,0
144.0,80.0,-34.0,0.0,0.0,0
144.0,80.0,-32.0,0.0,0.0,0
144.0,80.0,-30.0,0.0,0.0,0
144.0,82.0,-40.0,0.0,0.0,0
144.0,82.0,-38.0,0.0,0.0,0
144.0,82.0,-36.0,0.0,0.0,0
144.0,82.0,-34.0,0.0,0.0,0
144.0,82.0,-32.0,0.0,0.0,0
144.0,82.0,-30.0,0.0,0.0,0
146.0,62.0,-30.0,0.0,0.0,0
146.0,62.0,-28.0,0.0,0.0,0
146.0,62.0,-26.0,0.0,0.0,0
146.0,64.0,-30.0,0.0,0.0,0
146.0,64.0,-28.0,0.0,0.0,0
146.0,64.0,-26.0,0.0,0.0,0
146.0,66.0,-30.0,0.0,0.0,0
146.0,66.0,-28.0,0.0,0.0,0
146.0,66.0,-26.0,0.0,0.0,0
146.0,68.0,-30.0,0.0,0.0,0
146.0,68.0,-28.0,0.0,0.0,0
146.0,70.0,-30.0,0.0,0.0,0
146.0,70.0,-28.0,0.0,0.0,0
146.0,72.0,-30.0,0.0,0.0,0
146.0,72.0,-28.0,0.0,0.0,0
146.0,74.0,-38.0,0.0,0.0,0
146.0,74.0,-36.0,0.0,0.0,0
146.0,74.0,-34.0,0.0,0.0,0
146.0,74.0,-32.0,0.0,0.0,0
146.0,74.0,-30.0,0.0,0.0,0
146.0,74.0,-28.0,0.0,0.0,0
146.0,76.0,-38.0,0.0,0.0,0
146.0,76.0,-36.0,0.0,0.0,0
146.0,76.0,-34.0,0.0,0.0,0
146.0,76.0,-32.0,0.0,0.0,0
146.0,76.0,-30.0,0.0,0.0,0
146.0,76.0,-28.0,0.0,0.0,0
146.0,78.0,-38.0,0.0,0.0,0
146.0,78.0,-36.0,0.0,0.0,0
146.0,78.0,-34.0,0.0,0.0,0
146.0,78.0,-32.0,0.0,0.0,0
146.0,78.0,-30.0,0.0,0.0,0
146.0,78.0,-28.0,0.0,0.0,0
146.0,80.0,-38.0,0.0,0.0,0
146.0,80.0,-36.0,0.0,0.0,0
146.0,80.0,-34.0,0.0,0.0,0
146.0,80.0,-32.0,0.0,0.0,0
146.0,80.0,-30.0,0.0,0.0,0
146.0,82.0,-38.0,0.0,0.0,0
146.0,82.0,-36.0,0.0,0.0,0
146.0,82.0,-34.0,0.0,0.0,0
146.0,82.0,-32.0,0.0,0.0,0
146.0,82.0,-30.0,0.0,0.0,0
148.0,62.0,-30.0,0.0,0.0,0
148.0,62.0,-28.0,0.0,0.0,0
148.0,62.0,-26.0,0.0,0.0,0
148.0,64.0,-30.0,0.0,0.0,0
148.0,64.0,-28.0,0.0,0.0,0
148.0,64.0,-26.0,0.0,0.0,0
148.0,66.0,-30.0,0.0,0.0,0
148.0,66.0,-28.0,0.0,0.0,0
148.0,66.0,-26.0,0.0,0.0,0
148.0,68.0,-30.0,0.0,0.0,0
148.0,68.0,-28.0,0.0,0.0,0
148.0,68.0,-26.0,0.0,0.0,0
148.0,70.0,-30.0,0.0,0.0,0
148.0,70.0,-28.0,0.0,0.0,0
148.0,70.0,-26.0,0.0,0.0,0
148.0,72.0,-30.0,0.0,0.0,0
148.0,72.0,-28.0,0.0,0.0,0
148.0,72.0,-26.0,0.0,0.0,0
148.0,74.0,-36.0,0.0,0.0,0
148.0,74.0,-34.0,0.0,0.0,0
148.0,74.0,-32.0,0.0,0.0,0
148.0,74.0,-30.0,0.0,0.0,0
148.0,74.0,-28.0,0.0,0.0,0
148.0,74.0,-26.0,0.0,0.0,0
148.0,76.0,-36.0,0.0,0.0,0
148.0,76.0,-34.0,0.0,0.0,0
148.0,76.0,-32.0,0.0,0.0,0
148.0,76.0,-30.0,0.0,0.0,0
148.0,76.0,-28.0,0.0,0.0,0
148.0,78.0,-38.0,0.0,0.0,0
148.0,78.0,-36.0,0.0,0.0,0
148.0,78.0,-34.0,0.0,0.0,0
148.0,78.0,-32.0,0.0,0.0,0
148.0,78.0,-30.0,0.0,0.0,0
148.0,78.0,-28.0,0.0,0.0,0
148.0,80.0,-38.0,0.0,0.0,0
148.0,80.0,-36.0,0.0,0.0,0
148.0,80.0,-34.0,0.0,0.0,0
148.0,80.0,-32.0,0.0,0.0,0
148.0,80.0,-30.0,0.0,0.0,0
148.0,80.0,-28.0,0.0,0.0,0
148.0,82.0,-38.0,0.0,0.0,0
148.0,82.0,-36.0,0.0,0.0,0
148.0,82.0,-34.0,0.0,0.0,0
148.0,82.0,-32.0,0.0,0.0,0
148.0,82.0,-30.0,0.0,0.0,0
148.0,82.0,-28.0,0.0,0.0,0
150.0,60.0,-30.0,0.0,0.0,0
150.0,60.0,-28.0,0.0,0.0,0
150.0,60.0,-26.0,0.0,0.0,0
150.0,60.0,-24.0,0.0,0.0,0
150.0,62.0,-30.0,0.0,0.0,0
150.0,62.0,-28.0,0.0,0.0,0
150.0,62.0,-26.0,0.0,0.0,0
150.0,62.0,-24.0,0.0,0.0,0
150.0,64.0,-30.0,0.0,0.0,0
150.0,64.0,-28.0,0.0,0.0,0
150.0,64.0,-26.0,0.0,0.0,0
150.0,64.0,-24.0,0.0,0.0,0
150.0,66.0,-30.0,0.0,0.0,0
150.0,66.0,-28.0,0.0,0.0,0
150.0,66.0,-26.0,0.0,0.0,0
150.0,66.0,-24.0,0.0,0.0,0
150.0,68.0,-30.0,0.0,0.0,0
150.0,68.0,-28.0,0.0,0.0,0
150.0,68.0,-26.0,0.0,0.0,0
150.0,68.0,-24.0,0.0,0.0,0
150.0,70.0,-30.0,0.0,0.0,0
150.0,70.0,-28.0,0.0,0.0,0
150.0,70.0,-26.0,0.0,0.0,0
150.0,70.0,-24.0,0.0,0.0,0
150.0,72.0,-30.0,0.0,0.0,0
150.0,72.0,-28.0,0.0,0.0,0
150.0,72.0,-26.0,0.0,0.0,0
150.0,74.0,-36.0,0.0,0.0,0
150.0,74.0,-34.0,0.0,0.0,0
150.0,74.0,-32.0,0.0,0.0,0
150.0,74.0,-30.0,0.0,0.0,0
150.0,74.0,-28.0,0.0,0.0,0
150.0,74.0,-26.0,0.0,0.0,0
150.0,76.0,-36.0,0.0,0.0,0
150.0,76.0,-34.0,0.0,0.0,0
150.0,76.0,-32.0,0.0,0.0,0
150.0,76.0,-30.0,0.0,0.0,0
150.0,76.0,-28.0,0.0,0.0,0
150.0,76.0,-26.0,0.0,0.0,0
150.0,78.0,-36.0,0.0,0.0,0
150.0,78.0,-34.0,0.0,0.0,0
150.0,78.0,-32.0,0.0,0.0,0
150.0,78.0,-30.0,0.0,0.0,0
150.0,78.0,-28.0,0.0,0.0,0
150.0,78.0,-26.0,0.0,0.0,0
150.0,80.0,-36.0,0.0,0.0,0
150.0,80.0,-34.0,0.0,0.0,0
150.0,80.0,-32.0,0.0,0.0,0
150.0,80.0,-30.0,0.0,0.0,0
150.0,80.0,-28.0,0.0,0.0,0
150.0,80.0,-26.0,0.0,0.0,0
150.0,82.0,-36.0,0.0,0.0,0
150.0,82.0,-34.0,0.0,0.0,0
150.0,82.0,-32.0,0.0,0.0,0
150.0,82.0,-30.0,0.0,0.0,0
150.0,82.0,-28.0,0.0,0.0,0
152.0,60.0,-30.0,0.0,0.0,0
152.0,60.0,-28.0,0.0,0.0,0
152.0,60.0,-26.0,0.0,0.0,0
152.0,60.0,-24.0,0.0,0.0,0
152.0,60.0,-22.0,0.0,0.0,0
152.0,62.0,-30.0,0.0,0.0,0
152.0,62.0,-28.0,0.0,0.0,0
152.0,62.0,-26.0,0.0,0.0,0
152.0,62.0,-24.0,0.0,0.0,0
152.0,62.0,-22.0,0.0,0.0,0
152.0,64.0,-30.0,0.0,0.0,0
152.0,64.0,-28.0,0.0,0.0,0
152.0,64.0,-26.0,0.0,0.0,0
152.0,64.0,-24.0,0.0,0.0,0
152.0,64.0,-22.0,0.0,0.0,0
152.0,66.0,-30.0,0.0,0.0,0
152.0,66.0,-28.0,0.0,0.0,0
152.0,66.0,-26.0,0.0,0.0,0
152.0,66.0,-24.0,0.0,0.0,0
152.0,66.0,-22.0,0.0,0.0,0
152.0,68.0,-30.0,0.0,0.0,0
152.0,68.0,-28.0,0.0,0.0,0
152.0,68.0,-26.0,0.0,0.0,0
152.0,68.0,-24.0,0.0,0.0,0
152.0,70.0,-30.0,0.0,0.0,0
152.0,70.0,-28.0,0.0,0.0,0
152.0,70.0,-26.0,0.0,0.0,0
152.0,70.0,-24.0,0.0,0.0,0
152.0,72.0,-30.0,0.0,0.0,0
152.0,72.0,-28.0,0.0,0.0,0
152.0,72.0,-26.0,0.0,0.0,0
152.0,72.0,-24.0,0.0,0.0,0
152.0,74.0,-34.0,0.0,0.0,0
152.0,74.0,-32.0,0.0,0.0,0
152.0,74.0,-30.0,0.0,0.0,0
152.0,74.0,-28.0,0.0,0.0,0
152.0,74.0,-26.0,0.0,0.0,0
152.0,74.0,-24.0,0.0,0.0,0
152.0,76.0,-34.0,0.0,0.0,0
152.0,76.0,-32.0,0.0,0.0,0
152.0,76.0,-30.0,0.0,0.0,0
152.0,76.0,-28.0,0.0,0.0,0
152.0,76.0,-26.0,0.0,0.0,0
152.0,76.0,-24.0,0.0,0.0,0
152.0,78.0,-36.0,0.0,0.0,0
152.0,78.0,-34.0,0.0,0.0,0
152.0,78.0,-32.0,0.0,0.0,0
152.0,78.0,-30.0,0.0,0.0,0
152.0,78.0,-28.0,0.0,0.0,0
152.0,78.0,-26.0,0.0,0.0,0
152.0,78.0,-24.0,0.0,0.0,0
152.0,80.0,-36.0,0.0,0.0,0
152.0,80.0,-34.0,0.0,0.0,0
152.0,80.0,-32.0,0.0,0.0,0
152.0,80.0,-30.0,0.0,0.0,0
152.0,80.0,-28.0,0.0,0.0,0
152.0,80.0,-26.0,0.0,0.0,0
152.0,82.0,-36.0,0.0,0.0,0
152.0,82.0,-34.0,0.0,0.0,0
152.0,82.0,-32.0,0.0,0.0,0
152.0,82.0,-30.0,0.0,0.0,0
152.0,82.0,-28.0,0.0,0.0,0
152.0,82.0,-26.0,0.0,0.0,0
144.0,84.0,-40.0,0.0,0.0,0
144.0,84.0,-38.0,0.0,0.0,0
144.0,84.0,-36.0,0.0,0.0,0
144.0,84.0,-34.0,0.0,0.0,0
144.0,84.0,-32.0,0.0,0.0,0
144.0,86.0,-40.0,0.0,0.0,0
144.0,86.0,-38.0,0.0,0.0,0
144.0,86.0,-36.0,0.0,0.0,0
144.0,86.0,-34.0,0.0,0.0,0
144.0,86.0,-32.0,0.0,0.0,0
144.0,88.0,-40.0,0.0,0.0,0
144.0,88.0,-38.0,0.0,0.0,0
144.0,88.0,-36.0,0.0,0.0,0
144.0,88.0,-34.0,0.0,0.0,0
144.0,88.0,-32.0,0.0,0.0,0
144.0,90.0,-40.0,0.0,0.0,0
144.0,90.0,-38.0,0.0,0.0,0
144.0,90.0,-36.0,0.0,0.0,0
144.0,90.0,-34.0,0.0,0.0,0
146.0,84.0,-38.0,0.0,0.0,0
146.0,84.0,-36.0,0.0,0.0,0
146.0,84.0,-34.0,0.0,0.0,0
146.0,84.0,-32.0,0.0,0.0,0
146.0,84.0,-30.0,0.0,0.0,0
146.0,86.0,-40.0,0.0,0.0,0
146.0,86.0,-38.0,0.0,0.0,0
146.0,86.0,-36.0,0.0,0.0,0
146.0,86.0,-34.0,0.0,0.0,0
146.0,86.0,-32.0,0.0,0.0,0
146.0,86.0,-30.0,0.0,0.0,0
146.0,88.0,-40.0,0.0,0.0,0
146.0,88.0,-38.0,0.0,0.0,0
146.0,88.0,-36.0,0.0,0.0,0
146.0,88.0,-34.0,0.0,0.0,0
146.0,88.0,-32.0,0.0,0.0,0
146.0,90.0,-40.0,0.0,0.0,0
146.0,90.0,-38.0,0.0,0.0,0
146.0,90.0,-36.0,0.0,0.0,0
146.0,90.0,-34.0,0.0,0.0,0
146.0,90.0,-32.0,0.0,0.0,0
148.0,84.0,-38.0,0.0,0.0,0
148.0,84.0,-36.0,0.0,0.0,0
148.0,84.0,-34.0,0.0,0.0,0
148.0,84.0,-32.0,0.0,0.0,0
148.0,84.0,-30.0,0.0,0.0,0
148.0,84.0,-28.0,0.0,0.0,0
148.0,86.0,-38.0,0.0,0.0,0
148.0,86.0,-36.0,0.0,0.0,0
148.0,86.0,-34.0,0.0,0.0,0
148.0,86.0,-32.0,0.0,0.0,0
148.0,86.0,-30.0,0.0,0.0,0
148.0,88.0,-40.0,0.0,0.0,0
148.0,88.0,-38.0,0.0,0.0,0
148.0,88.0,-36.0,0.0,0.0,0
148.0,88.0,-34.0,0.0,0.0,0
148.0,88.0,-32.0,0.0,0.0,0
148.0,88.0,-30.0,0.0,0.0,0
148.0,90.0,-40.0,0.0,0.0,0
148.0,90.0,-38.0,0.0,0.0,0
148.0,90.0,-36.0,0.0,0.0,0
148.0,90.0,-34.0,0.0,0.0,0
148.0,90.0,-32.0,0.0,0.0,0
148.0,90.0,-30.0,0.0,0.0,0
150.0,84.0,-38.0,0.0,0.0,0
150.0,84.0,-36.0,0.0,0.0,0
150.0,84.0,-34.0,0.0,0.0,0
150.0,84.0,-32.0,0.0,0.0,0
150.0,84.0,-30.0,0.0,0.0,0
150.0,84.0,-28.0,0.0,0.0,0
150.0,86.0,-38.0,0.0,0.0,0
150.0,86.0,-36.0,0.0,0.0,0
150.0,86.0,-34.0,0.0,0.0,0
150.0,86.0,-32.0,0.0,0.0,0
150.0,86.0,-30.0,0.0,0.0,0
150.0,86.0,-28.0,0.0,0.0,0
150.0,88.0,-38.0,0.0,0.0,0
150.0,88.0,-36.0,0.0,0.0,0
150.0,88.0,-34.0,0.0,0.0,0
